composite_key,objeto_contrato,valor_contrato,processo_gdf,numero_contrato,raw_text_hash,versao_idx
0316a885c128_00050-00007044/2021-17_63/2021-FSPDF-SSP,"Contratação de empresa especializada para aquisição de 05 (cinco) veículos do tipo caminhonete S10 LT R7N- CABINE DUPLA - DIESEL 4X4 CARACTERIZADA, e, de 5 (cinco) veículos do tipo CRUZE SEDAN 1.4 FLEX (Data de fabricação/modelo igual ou posterior ao ano da assinatura do contrato), de acordo com as especificações descritas abaixo e condições estabelecidas no Edital de Licitação do Pregão Eletrônico nº 40/2020-SENASP; Ata de Registro de Preços nº 22/2020-SENASP/MJSP, Proposta da Contratada; Estudo Técnico Preliminar - SSP/SEGI/SUAG/COPLAN/GEIP e Memorando Nº 19/2021 - SSP/SUAG/COPLAN/DIPLAN/GEIP","R$ 1.473.500,00",00050-00007044/2021-17,63/2021-FSPDF-SSP,a9ab7bc629d4,0
c1befa4207d7_00050-00006419/2021-21_64/2021-SSP,"a aquisição de 5 (cinco) veículos do tipo caminhonete tração 4X4 descaracterizada, Marca: MITSUBISHI, Modelo: L200 TRITON GLS AT, (Data de fabricação/modelo igual ou posterior ao ano da assinatura do contrato), de acordo com as especificações descritas abaixo e condições estabelecidas no Edital de Licitação do Pregão Eletrônico nº 40/2020-SENASP; Ata de Registro de Preços nº 21/2020-SENASP/MJSP, Proposta da Contratada; Estudo Estudo Técnico Preliminar - SSP/SEGI/SUAG/COPLAN/GEIP e Memorando Nº 18/2021 - SSP/SEGI/SUAG/COFF/DICC/GCONT","R$ 886.000,00",00050-00006419/2021-21,64/2021-SSP,5d6232157930,0
22844c7cc045_00113-00005563/2021-69_31/2021,prestação de serviços de publicação em jornal diário impresso de grande circulação regional,"R$ 232.000,00",00113-00005563/2021-69,31/2021,b57bd7d2f287,0
934ccf749079_00134-00000831/2021-53_02/2021,"Eficientização de Iluminação Pública (substituição de luminárias comuns por luminárias Led), visando a revitalização de iluminação no Setor Habitacional Nova Colina na Região Administrativa de Sobradinho/DF","R$ 144.831,34",00134-00000831/2021-53,02/2021,3147886f0558,0
6055b43e8cf1_041.000.759/2021_250/2021,Prestação dos serviços de manutenção preventiva e corretiva dos no-breaks de diversas dependências do BRB,"R$ 239.997,00",041.000.759/2021,250/2021,1c99cf3fc624,0
015dcba631a2_2031/2016-71_40/2021,Prestação especializada de serviços advocatícios de natureza contenciosa,"R$ 138.637,27",2031/2016-71,40/2021,125e31265816,0
11c3cc7edf10_00370-00004845/2019-01_044.639/2021,"Aquisição de mobiliário para escritório para atendimento ao público externo, a fim de atender as necessidades de readequação e modernização do layout da Secretaria de Estado de Desenvolvimento Econômico do Distrito Federal - SDE/DF","R$ 45.002,16",00370-00004845/2019-01,044.639/2021,6037497618f0,0
2653d42d64a4_00144-00001310/2019-61_15.451.6206.3902.9547,"execução da obra de reforma da Praça Bela Vista localizada na Rua Bela Vista / Rua 10, São Sebastião/DF, com área total de 3.527,03M² (três mil quinhentos e vinte e sete metros quadrados e três centímetros quadrados)","R$ 178.719,06",00144-00001310/2019-61,15.451.6206.3902.9547,5b680c720ca2,0
0dc7bf74a678_00040-00002078/2021-52_44660/2021,"O Contrato tem por objeto a prestação de serviços a serem executados de forma contínua, correspondentes ao fornecimento e distribuição de energia elétrica, necessários ao funcionamento de diversas instalações da Secretaria de Estado de Economia do DF - SEEC, localizadas em imóveis próprios","R$ 8.623.579,98",00040-00002078/2021-52,44660/2021,9d8ad3b6061f,0
dfbd2e23b4ee_00040-00002078/2021-52_44661/2021,"O Contrato tem por objeto a prestação de serviços a serem executados de forma contínua, correspondentes ao fornecimento e distribuição de energia elétrica, necessários ao funcionamento de diversas instalações da Secretaria de Estado de Economia do DF - SEEC, localizadas em imóvel locado","R$ 1.771.729,22",00040-00002078/2021-52,44661/2021,9bba17891c6b,0
e26756bc75ef_00040-00002078/2021-52_44662/2021,"O Contrato tem por objeto a prestação de serviços a serem executados de forma contínua, correspondentes ao fornecimento e distribuição de energia elétrica, necessários ao funcionamento de diversas instalações da Secretaria de Estado de Economia do DF - SEEC, localizadas em imóveis com cessão de uso","R$ 745.058,72",00040-00002078/2021-52,44662/2021,faf10c6ce644,0
c3235dbdfb53_00040-00027069/2020-93_44921/2021,"Aquisição de divisórias, novas e em primeiro uso, abrangendo montagem e instalação, visando atender às necessidades desta Secretaria de Estado de Economia (SEEC-DF), conforme condições, quantidades, exigências e estimativas descritas no Edital de Pregão Eletrônico nº 096/2021 - COLIC/SCG/SPLAN/SEEC-DF e seus anexos, no Termo de Referência, na Proposta de Preços","R$ 1.048.550,00",00040-00027069/2020-93,44921/2021,a7c3e29077f4,0
25c78c26453c_00121-00000872/2021-61_09/2021,"Contratação de empresa especializada para prestação de serviços de revisão da escrita voltada para o público infantil, projeto gráfico, criação de capa, ilustração, diagramação e arte final","R$ 9.800,00",00121-00000872/2021-61,09/2021,a0c325fe10cc,0
132be85ea7ce_04001-0000000277/2021-25_43716/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 683,40",04001-0000000277/2021-25,43716/2021,fd91a71a811b,0
132be85ea7ce_04001-0000000273/2021-47_43718/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000273/2021-47,43718/2021,de8c07d1c77b,0
132be85ea7ce_04001-0000000272/2021-01_43721/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 87.322,72",04001-0000000272/2021-01,43721/2021,5de946005373,0
132be85ea7ce_04001-0000000268/2021-34_43917/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 953,50",04001-0000000268/2021-34,43917/2021,e762cc4440da,0
132be85ea7ce_04001-0000000343/2021-67_43938/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000343/2021-67,43938/2021,ffb042ef17ae,0
132be85ea7ce_04001-0000000335/2021-11_43940/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000335/2021-11,43940/2021,1f85a8e772d8,0
132be85ea7ce_04001-0000000322/2021-41_43949/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 39.561,47",04001-0000000322/2021-41,43949/2021,d276fe4b8db9,0
132be85ea7ce_04001-0000000353/2021-01_43950/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000353/2021-01,43950/2021,321332a1ffc9,0
132be85ea7ce_04001-0000000361/2021-49_43955/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 1.447,98",04001-0000000361/2021-49,43955/2021,1f4741181bab,0
132be85ea7ce_04001-0000000339/2021-07_43967/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 48.855,33",04001-0000000339/2021-07,43967/2021,a263b2d780b2,0
132be85ea7ce_04001-0000000364/2021-82_43997/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000364/2021-82,43997/2021,09f1fd792a20,0
132be85ea7ce_04001-0000000287/2021-61_44004/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000287/2021-61,44004/2021,c2fcaed3bccb,0
132be85ea7ce_04001-0000000289/2021-50_44005/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000289/2021-50,44005/2021,119822f6ed8d,0
132be85ea7ce_04001-0000000428/2021-45_44048/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 16.610,74",04001-0000000428/2021-45,44048/2021,415b4ec42c92,0
132be85ea7ce_04001-0000000359/2021-70_44396/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000359/2021-70,44396/2021,9630276040e0,0
132be85ea7ce_04001-0000000362/2021-93_44397/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000362/2021-93,44397/2021,6b9d0444fd18,0
132be85ea7ce_04001-0000000338/2021-54_44398/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 325,50",04001-0000000338/2021-54,44398/2021,014529dacf3a,0
132be85ea7ce_04001-0000000336/2021-65_44399/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000336/2021-65,44399/2021,34e4043ce317,0
132be85ea7ce_04001-0000000334/2021-76_44400/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000334/2021-76,44400/2021,aa6ef75d3522,0
132be85ea7ce_04001-0000000327/2021-74_44401/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000327/2021-74,44401/2021,ed5a45e656ab,0
132be85ea7ce_04001-0000000326/2021-20_44402/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000326/2021-20,44402/2021,97344c0dd2bb,0
132be85ea7ce_04001-0000000325/2021-85_44403/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000325/2021-85,44403/2021,b6837b1f4011,0
132be85ea7ce_04001-0000000354/2021-47_44404/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 3.412,00",04001-0000000354/2021-47,44404/2021,ea504ecc986f,0
132be85ea7ce_04001-0000000363/2021-38_44407/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000363/2021-38,44407/2021,89ed2eeb8f4b,0
132be85ea7ce_04001-0000000365/2021-27_44408/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000365/2021-27,44408/2021,253dbd7f7e29,0
132be85ea7ce_04001-0000000348/2021-90_44410/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 2.850,95",04001-0000000348/2021-90,44410/2021,16442d8b6f34,0
132be85ea7ce_04001-0000000346/2021-09_44411/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000346/2021-09,44411/2021,201f8f5d433b,0
132be85ea7ce_04001-0000000394/2021-99_44412/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000394/2021-99,44412/2021,6a35b342aa08,0
132be85ea7ce_04001-0000000441/2021-02_45051/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000441/2021-02,45051/2021,95242b379e52,0
132be85ea7ce_04001-0000000461/2021-75_45055/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000461/2021-75,45055/2021,5f5108a6ec61,0
132be85ea7ce_04001-0000000462/2021-10_45065/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 8.877,92",04001-0000000462/2021-10,45065/2021,288c29d5e703,0
132be85ea7ce_04001-0000000473/2021-08_45068/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",04001-0000000473/2021-08,45068/2021,b02d0dca2637,0
132be85ea7ce_04001-0000000474/2021-44_45069/2021,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 15.380,11",04001-0000000474/2021-44,45069/2021,ef7c3dfa11e3,0
c90b1ea44ed7_00080-00142239/2021-09_67/2021,"a contratação de serviços, de forma direta, do Banco de Brasília S/A, com fulcro no art. 25, da Lei 8.666/93, de 21 de junho de 1993, para operacionalização do Cartão PDAF nos termos da Lei nº 6.023 de 18 de dezembro de 2021, que institui o Programa de Descentralização Administrativa e Financeira - PDAF e dispõe sobre sua aplicação e execução nas unidades escolares e nas regionais de ensino da rede pública de ensino do Distrito Federal e pelo Decreto nº 42.403, de 18 de agosto de 2021, que Regulamenta a Lei nº 6.023, de 18 de dezembro de 2017, que institui o Programa de Descentralização Administrativa e Financeira PDAF, cria o Cartão PDAF e dispõe sobre a sua aplicação e execução nas Unidades Escolares e nas Coordenações Regionais de Ensino da rede pública de ensino do Distrito Federal","R$ 1.362.220,00",00080-00142239/2021-09,67/2021,6460bfc8650c,0
