objeto_contrato,valor_contrato,hash,versao_idx
"O Contrato tem por objeto a aquisição de equipamentos de saúde para qualificar os atendimentos realizados aos adolescentes do sistema socioeducativo que se encontram nas Unidades de Atendimento Inicial, Unidades de Internação e Unidade de Internação Provisória, a saber: CABO DE BISTURI Nº 3 - AÇO INOXIDÁVEL AISI; NÚMERO 3. MARCA: GOLGRAN, FABRICANTE: GOLGRAN, MODELO: 36-1, PROCEDÊNCIA: NACIONAL, ANVISA: 10401319007, UNIDADE 11,00 10,70 117,70, MARCA: GOLGRAN, FABRICANTE: GOLGRAN, MODELO/VERSÃO: 36-1; CABO DE BISTURI Nº 4 - AÇO INOXIDÁVEL AISI; NÚMERO 4. MARCA: GOLGRAN, FABRICANTE: GOLGRAN, MODELO: 36-2 PROCEDÊNCIA: NACIONAL ANVISA: 10401319007, UNIDADE 11,00 10,70 117,70, MARCA: GOLGRAN, FABRICANTE: GOLGRAN, MODELO/VERSÃO: 36-2; LANTERNA CLÍNICA, Marca/Modelo: MISSOURI / 022PPR; PINÇA ANATÔMICA, Marca/Modelo: GOLGRAN / 139-11; PINÇA KOCHER RETA LONGA, Marca/Modelo: GOLGRAN /139-106; TESOURA RETA CURTA PONTA FINA, Marca/Modelo: GOLGRAN / 182-23; TESOURA RETA LONGA PONTA ROMBA, Marca/Modelo: GOLGRAN / 182-9","R$ 1.944,10",a683e89867d5,0
"O Contrato tem por objeto a aquisição de equipamentos de saúde para qualificar os atendimentos realizados aos adolescentes do sistema socioeducativo que se encontram nas Unidades de Atendimento Inicial, Unidades de Internação e Unidade de Internação Provisória, a saber: PRANCHA (IMOBILIZADORA) para transporte de paciente, com tirantes","R$ 3.161,55",0e19e6511178,0
"O Contrato tem por objeto a aquisição de equipamentos de saúde para qualificar os atendimentos realizados aos adolescentes do sistema socioeducativo que se encontram nas Unidades de Atendimento Inicial, Unidades de Internação e Unidade de Internação Provisória, a saber: VENOSCÓPIO (localizador de veias), Marca/Modelo: DUAN / IV PLUS","R$ 12.881,99",5f105357846a,0
"O Contrato tem por objeto a aquisição de equipamentos de saúde para qualificar os atendimentos realizados aos adolescentes do sistema socioeducativo que se encontram nas Unidades de Atendimento Inicial, Unidades de Internação e Unidade de Internação Provisória, a saber: Pinça cirúrgica, modelo 1: allis, formato ponta: ponta reta, tipo ponta: 5 x 6 dentes, comprimento total: cerca de 30 cm, componente: c, cremalheira, material: aço inoxidável, esterilidade: esterilizável, Marca: FATO INSTRUMENTOS, Modelo: PINÇA ALLIS 5X6DENTES 20CM; Pinça anatômica, modelo 1: dente de rato, formato ponta: ponta reta, tipo ponta: 1 x 2 dentes, comprimento total: cerca de 14 cm, componente: s, cremalheira, material: aço inoxidável, esterilidade: esterilizável, Marca: FATO INSTRUMENTOS, Modelo: PINÇA ANATOMICA DENTE RATO 14CM; Pinça cirúrgica, modelo 1: kelly, formato ponta: ponta reta, tipo ponta: serrilhada, comprimento total: cerca de 16 cm, componente: c, cremalheira, material: aço inoxidável, esterilidade: esterilizável, Marca: FATO INSTRUMENTOS, Modelo: PINÇA KELLY 16CM CURVA; Pinça cirúrgica, modelo 1: kocher , rochester ochsner, formato ponta: ponta reta, tipo ponta: 1 x 2 dentes, comprimento total: cerca de 14 cm, componente: c, cremalheira, material: aço inoxidável, esterilidade: esterilizável, Marca: FATO INSTRUMENTOS, Modelo: PINÇA KOCHER 14CM RETA; Porta-agulha instrumental, modelo: mayo hegar, tipo ponta: ponta reta, haste: haste reta, adicional 1: com trava, comprimento total: cerca de 14 cm, material: aço inoxidável, esterilidade: esterilizável, Marca: FATO INSTRUMENTOS, Modelo: PORTA AGULHA MAYO HEGAR 14CM; Tesoura instrumental, modelo 2: ress, tipo ponta: ponta curva, haste: haste reta, comprimento total: cerca de 20 cm, material: aço inoxidável, esterilidade: esterilizável, Marca: FATO INSTRUMENTOS, Modelo: TESOURA SPENCER 9CM","R$ 1.815,46",d68ae44a1d5f,0
"eventual aquisição de material do gênero alimentício (água potável), conforme condições e especificações constantes no Edital do Pregão Eletrônico para Registro de Preços nº 131/2020 - COLIC/SCG/SPLAN/SEEC-DF, de modo a atender as necessidades desta Pasta","R$ 40.078,80",b6890fff14fc,0
"fornecimento e serviço de montagem/desmontagem de divisórias do tipo cega e instalação de portas, mão-de-obra, com disponibilização de materiais, equipamentos e ferramentas necessárias para a execução do serviço, conforme condições e especificações constantes no Projeto Básico (4053448), de modo a atender as necessidades desta Pasta","R$ 14.702,90",a2885dbe7087,0
"aquisição de 22 (vinte e dois) aparelhos de ar condicionado tipo SPLIT (02 de 9.000 BTUS, 14 de 18.000 BTUS e 06 de 36.000 BTUS), visando atender demanda da Residência Oficial de Águas Claras - ROAC","R$ 92.150,00",fb0959901b2e,0
contratação de serviços de reforma do piso e paredes da garagem do subsolo da sede da Secretaria de Estado de Segurança Pública do Distrito Federal,"R$ 164.990,00",92a4b5c40d27,0
a aquisição com instalação de coberturas para viaturas dentro das dependências do Edifício Sede da Secretaria de Estado de Segurança Pública do Distrito Federal,"R$ 69.960,00",bf1e02465f90,0
"a prestação de serviços comum de consultoria em software de gerenciamento de PBX, de código aberto, ISSABEL Communication Server utilizado, atualmente, para o gerenciamento do serviço de telefonia de atendimento de emergência da Secretaria de Estado de Segurança Pública do Distrito Federal - SSP/DF","R$ 4.800,00",43516fbb946f,0
"a aquisição de 5 (cinco) veículos do tipo caminhonete tração 4X4 descaracterizada, Marca: MITSUBISHI, Modelo: L200 TRITON GLS AT, (Data de fabricação/modelo igual ou posterior ao ano da assinatura do contrato), de acordo com as especificações descritas abaixo e condições estabelecidas no Edital de Licitação do Pregão Eletrônico nº 40/2020-SENASP; Ata de Registro de Preços nº 21/2020-SENASP/MJSP, Proposta da Contratada; Estudo Estudo Técnico Preliminar - SSP/SEGI/SUAG/COPLAN/GEIP e Memorando Nº 18/2021 - SSP/SEGI/SUAG/COFF/DICC/GCONT","R$ 886.000,00",c1befa4207d7,0
"Contratação de empresa especializada para aquisição de 05 (cinco) veículos do tipo caminhonete S10 LT R7N- CABINE DUPLA - DIESEL 4X4 CARACTERIZADA, e, de 5 (cinco) veículos do tipo CRUZE SEDAN 1.4 FLEX (Data de fabricação/modelo igual ou posterior ao ano da assinatura do contrato), de acordo com as especificações descritas abaixo e condições estabelecidas no Edital de Licitação do Pregão Eletrônico nº 40/2020-SENASP; Ata de Registro de Preços nº 22/2020-SENASP/MJSP, Proposta da Contratada; Estudo Técnico Preliminar - SSP/SEGI/SUAG/COPLAN/GEIP e Memorando Nº 19/2021 - SSP/SUAG/COPLAN/DIPLAN/GEIP","R$ 1.473.500,00",0316a885c128,0
prestação de serviços de publicação em jornal diário impresso de grande circulação regional,"R$ 232.000,00",22844c7cc045,0
"Eficientização de Iluminação Pública (substituição de luminárias comuns por luminárias Led), visando a revitalização de iluminação no Setor Habitacional Nova Colina na Região Administrativa de Sobradinho/DF","R$ 144.831,34",934ccf749079,0
Prestação dos serviços de manutenção preventiva e corretiva dos no-breaks de diversas dependências do BRB,"R$ 239.997,00",6055b43e8cf1,0
Prestação especializada de serviços advocatícios de natureza contenciosa,"R$ 138.637,27",015dcba631a2,0
"Aquisição de mobiliário para escritório para atendimento ao público externo, a fim de atender as necessidades de readequação e modernização do layout da Secretaria de Estado de Desenvolvimento Econômico do Distrito Federal - SDE/DF","R$ 45.002,16",11c3cc7edf10,0
"execução da obra de reforma da Praça Bela Vista localizada na Rua Bela Vista / Rua 10, São Sebastião/DF, com área total de 3.527,03M² (três mil quinhentos e vinte e sete metros quadrados e três centímetros quadrados)","R$ 178.719,06",2653d42d64a4,0
"O Contrato tem por objeto a prestação de serviços a serem executados de forma contínua, correspondentes ao fornecimento e distribuição de energia elétrica, necessários ao funcionamento de diversas instalações da Secretaria de Estado de Economia do DF - SEEC, localizadas em imóveis próprios","R$ 8.623.579,98",0dc7bf74a678,0
"O Contrato tem por objeto a prestação de serviços a serem executados de forma contínua, correspondentes ao fornecimento e distribuição de energia elétrica, necessários ao funcionamento de diversas instalações da Secretaria de Estado de Economia do DF - SEEC, localizadas em imóvel locado","R$ 1.771.729,22",dfbd2e23b4ee,0
"O Contrato tem por objeto a prestação de serviços a serem executados de forma contínua, correspondentes ao fornecimento e distribuição de energia elétrica, necessários ao funcionamento de diversas instalações da Secretaria de Estado de Economia do DF - SEEC, localizadas em imóveis com cessão de uso","R$ 745.058,72",e26756bc75ef,0
"Aquisição de divisórias, novas e em primeiro uso, abrangendo montagem e instalação, visando atender às necessidades desta Secretaria de Estado de Economia (SEEC-DF), conforme condições, quantidades, exigências e estimativas descritas no Edital de Pregão Eletrônico nº 096/2021 - COLIC/SCG/SPLAN/SEEC-DF e seus anexos, no Termo de Referência, na Proposta de Preços","R$ 1.048.550,00",c3235dbdfb53,0
"Contratação de empresa especializada para prestação de serviços de revisão da escrita voltada para o público infantil, projeto gráfico, criação de capa, ilustração, diagramação e arte final","R$ 9.800,00",25c78c26453c,0
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 683,40",132be85ea7ce,3
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6.025,49",132be85ea7ce,4
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 87.322,72",132be85ea7ce,5
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 953,50",132be85ea7ce,6
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 39.561,47",132be85ea7ce,7
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 1.447,98",132be85ea7ce,8
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 48.855,33",132be85ea7ce,9
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 16.610,74",132be85ea7ce,10
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 325,50",132be85ea7ce,11
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 3.412,00",132be85ea7ce,12
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 2.850,95",132be85ea7ce,13
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 8.877,92",132be85ea7ce,14
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 15.380,11",132be85ea7ce,15
"a contratação de serviços, de forma direta, do Banco de Brasília S/A, com fulcro no art. 25, da Lei 8.666/93, de 21 de junho de 1993, para operacionalização do Cartão PDAF nos termos da Lei nº 6.023 de 18 de dezembro de 2021, que institui o Programa de Descentralização Administrativa e Financeira - PDAF e dispõe sobre sua aplicação e execução nas unidades escolares e nas regionais de ensino da rede pública de ensino do Distrito Federal e pelo Decreto nº 42.403, de 18 de agosto de 2021, que Regulamenta a Lei nº 6.023, de 18 de dezembro de 2017, que institui o Programa de Descentralização Administrativa e Financeira PDAF, cria o Cartão PDAF e dispõe sobre a sua aplicação e execução nas Unidades Escolares e nas Coordenações Regionais de Ensino da rede pública de ensino do Distrito Federal","R$ 1.362.220,00",c90b1ea44ed7,0
"Aquisição de 07 (sete) aeronaves remotamente pilotadas (drone quadricóptero), sensores e acessórios para a Polícia Militar do Distrito Federal","R$ 544.646,50",4282c75c0b95,0
"O presente Contrato tem por objeto a prestação dos serviços públicos de abastecimento de água, esgotamento sanitário e outros serviços para as dependências do CONSUMIDOR na unidade de consumo localizada: Ed. Sede - SEAGRI, Parque Estação Biológica S/N, Ed. Sede da SEAGRI-DF, Asa Norte-DF, Inscrição atual: 168394; Núcleo Operacional DISAF - Brazlândia, Lote 03, quadra 24, Setor Tradicional, Brazlandia-DF, Inscrição atual: 356522; Núcleo Operacional DISAF - Planaltina, Àrea Especial ABC, quadra 02, Setor Comercial Central, Av. Independência, Planaltina-DF, Inscrição atual: 721051; Núcleo Operacional DISAF - Sobradinho, Área Especial, Lote 03, Quadra 08, Sobradinho/DF, Inscrição atual: 1138952; DIPOVA -SDA, Parque Estação Biológica S/N, Laboratório DIPOVA - SDA/SEAGRI-DF, Asa Norte/DF, Inscrição atual: 3635171; Galpão GEPAT GRANJA DO TORTO, Granja do Torto AE, Galpão nº 2, Asa Norte/DF, Inscrição atual: 7925255; Unidade Granja do Ipê, Sede da Gerência de Tecnologia Agropecuária Granja do Ipê, BR 040 km 30 quadra 12 Park Way área Especial Granja do Ipê- DF, Inscrição atual: 8155224; por procedimento de Inexigibilidade de Licitação publicada no Diário Oficial nº 176, de 17 de setembro 2021, pág. 114","R$ 58.967,26",02c869d68d6e,0
"Aquisição de plataforma elevatória vertical com acionamento hidráulico para acessibilidade, nova e em primeiro uso, com instalação e manutenção preventiva, visando atender às necessidades da Secretaria de Estado de Economia do Distrito Federal (SEEC-DF), nos termos, condições e especificações estabelecidas no Termo de Referência , no Edital do Pregão Eletrônico Nº 64/2021 - COLIC/SCG/SPLAN/SEEC-DF e seus anexos e na Proposta de Preço e sua atualização que passam a integrar o presente Termo, independentemente de sua integral transcrição","R$ 65.560,00",bb90ea305335,0
"serviços a serem executados de forma contínua, correspondentes ao fornecimento e distribuição de energia elétrica, necessária ao funcionamento das instalações da Escola de Governo do Distrito Federal (EGOV-DF), localizada no Setor de Garagens Oficiais Norte, Área Especial, Quadra 03, lote 01, Brasília-DF, CEP - 70610-610, sob o registro identificador CEB n° 1.668.075-8, subordinada à Secretaria Executiva de Valorização e Qualidade de Vida (SEQUALI), unidade orgânica de comando e supervisão, diretamente subordinada ao Secretário de Estado de Economia do Distrito Federal - SEECDF","R$ 772.250,07",3844f02340c4,0
Aquisição de webcam e caixa de som,"R$ 14.868,00",432c00ff7a7b,0
Prestação de serviços para desenvolvimento do Programa de Formação de Gerentes de Rede do BRB,"R$ 1.623.403,51",6db984e9e174,0
"contratação de empresa para aquisição de Projetores Multimídia e Telas de Projeção, a fim de atender a necessidade desta Secretaria de Desenvolvimento Econômico - SDE/DF","R$ 12.290,00",cf170ee6277d,0
